Source,Target,Path,Length
162,247,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (30, {'title_length': 12, 'ctime_length': 1680512530, 'duration_length': 168, 'tid': 229, 'pagerank': 3.514788737425672e-05}), (1207, {'title_length': 29, 'ctime_length': 1680865940, 'duration_length': 449, 'tid': 207, 'pagerank': 2.9126163375282465e-05}), (1420, {'title_length': 5, 'ctime_length': 1680924246, 'duration_length': 49, 'tid': 138, 'pagerank': 3.1722602544421935e-05}), (459, {'title_length': 24, 'ctime_length': 1680869589, 'duration_length': 527, 'tid': 250, 'pagerank': 3.728640076400651e-05}), (450, {'title_length': 23, 'ctime_length': 1680168762, 'duration_length': 282, 'tid': 250, 'pagerank': 3.543180135747832e-05}), (456, {'title_length': 16, 'ctime_length': 1680073134, 'duration_length': 436, 'tid': 247, 'pagerank': 2.8631603533541615e-05})]",6
162,249,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (1176, {'title_length': 9, 'ctime_length': 1680416674, 'duration_length': 16, 'tid': 162, 'pagerank': 4.274241030013474e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (109, {'title_length': 15, 'ctime_length': 1680160056, 'duration_length': 338, 'tid': 138, 'pagerank': 4.416687432373328e-05}), (267, {'title_length': 9, 'ctime_length': 1680274967, 'duration_length': 15, 'tid': 254, 'pagerank': 3.0185028677471215e-05}), (257, {'title_length': 9, 'ctime_length': 1680654552, 'duration_length': 55, 'tid': 254, 'pagerank': 4.348425006274601e-05}), (262, {'title_length': 8, 'ctime_length': 1680618815, 'duration_length': 168, 'tid': 249, 'pagerank': 2.8631603533541615e-05})]",6
162,250,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (176, {'title_length': 11, 'ctime_length': 1680748496, 'duration_length': 253, 'tid': 138, 'pagerank': 3.20568883633764e-05}), (39, {'title_length': 18, 'ctime_length': 1680635668, 'duration_length': 62, 'tid': 21, 'pagerank': 3.516679122107637e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (369, {'title_length': 8, 'ctime_length': 1646490064, 'duration_length': 23, 'tid': 250, 'pagerank': 3.4026801807078166e-05})]",4
162,251,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (176, {'title_length': 11, 'ctime_length': 1680748496, 'duration_length': 253, 'tid': 138, 'pagerank': 3.20568883633764e-05}), (394, {'title_length': 14, 'ctime_length': 1680604879, 'duration_length': 168, 'tid': 21, 'pagerank': 3.608953364491543e-05}), (358, {'title_length': 21, 'ctime_length': 1680689370, 'duration_length': 433, 'tid': 21, 'pagerank': 3.2782373633866616e-05}), (509, {'title_length': 29, 'ctime_length': 1680600676, 'duration_length': 362, 'tid': 251, 'pagerank': 2.9561676389817545e-05})]",4
162,252,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (1176, {'title_length': 9, 'ctime_length': 1680416674, 'duration_length': 16, 'tid': 162, 'pagerank': 4.274241030013474e-05}), (1214, {'title_length': 9, 'ctime_length': 1680403671, 'duration_length': 18, 'tid': 138, 'pagerank': 2.8507963573106406e-05}), (19, {'title_length': 14, 'ctime_length': 1680276696, 'duration_length': 146, 'tid': 138, 'pagerank': 3.110440274224587e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (153, {'title_length': 12, 'ctime_length': 1680696062, 'duration_length': 10, 'tid': 252, 'pagerank': 2.9043736734992328e-05})]",5
162,253,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (1176, {'title_length': 9, 'ctime_length': 1680416674, 'duration_length': 16, 'tid': 162, 'pagerank': 4.274241030013474e-05}), (8, {'title_length': 23, 'ctime_length': 1680265483, 'duration_length': 441, 'tid': 253, 'pagerank': 3.496471706250084e-05})]",2
162,255,"[(170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (176, {'title_length': 11, 'ctime_length': 1680748496, 'duration_length': 253, 'tid': 138, 'pagerank': 3.20568883633764e-05}), (394, {'title_length': 14, 'ctime_length': 1680604879, 'duration_length': 168, 'tid': 21, 'pagerank': 3.608953364491543e-05}), (488, {'title_length': 13, 'ctime_length': 1680753535, 'duration_length': 11, 'tid': 21, 'pagerank': 3.502173398661132e-05}), (13, {'title_length': 19, 'ctime_length': 1680717745, 'duration_length': 32, 'tid': 255, 'pagerank': 2.924980333571768e-05})]",4
164,168,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (158, {'title_length': 7, 'ctime_length': 1680585846, 'duration_length': 48, 'tid': 138, 'pagerank': 3.8590284167426584e-05}), (19, {'title_length': 14, 'ctime_length': 1680276696, 'duration_length': 146, 'tid': 138, 'pagerank': 3.110440274224587e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (146, {'title_length': 15, 'ctime_length': 1680681121, 'duration_length': 114, 'tid': 21, 'pagerank': 2.9043736734992328e-05}), (543, {'title_length': 22, 'ctime_length': 1680742477, 'duration_length': 72, 'tid': 183, 'pagerank': 3.123816527254127e-05}), (1492, {'title_length': 25, 'ctime_length': 1676633782, 'duration_length': 251, 'tid': 182, 'pagerank': 3.101608848479215e-05}), (1504, {'title_length': 12, 'ctime_length': 1676978433, 'duration_length': 97, 'tid': 138, 'pagerank': 2.9936692004802195e-05}), (541, {'title_length': 10, 'ctime_length': 1677505319, 'duration_length': 582, 'tid': 168, 'pagerank': 3.0486202940069805e-05})]",10
164,176,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (488, {'title_length': 13, 'ctime_length': 1680753535, 'duration_length': 11, 'tid': 21, 'pagerank': 3.502173398661132e-05}), (259, {'title_length': 4, 'ctime_length': 1680669402, 'duration_length': 21, 'tid': 21, 'pagerank': 3.110440274224587e-05}), (363, {'title_length': 17, 'ctime_length': 1680623072, 'duration_length': 43, 'tid': 138, 'pagerank': 3.030957442516236e-05}), (1420, {'title_length': 5, 'ctime_length': 1680924246, 'duration_length': 49, 'tid': 138, 'pagerank': 3.1722602544421935e-05}), (459, {'title_length': 24, 'ctime_length': 1680869589, 'duration_length': 527, 'tid': 250, 'pagerank': 3.728640076400651e-05}), (450, {'title_length': 23, 'ctime_length': 1680168762, 'duration_length': 282, 'tid': 250, 'pagerank': 3.543180135747832e-05}), (482, {'title_length': 18, 'ctime_length': 1678333347, 'duration_length': 15, 'tid': 176, 'pagerank': 2.8631603533541615e-05})]",9
164,182,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (485, {'title_length': 9, 'ctime_length': 1680517723, 'duration_length': 110, 'tid': 250, 'pagerank': 3.7102025384410135e-05}), (0, {'title_length': 11, 'ctime_length': 1679203804, 'duration_length': 195, 'tid': 47, 'pagerank': 3.586317677122087e-05}), (83, {'title_length': 14, 'ctime_length': 1680169823, 'duration_length': 149, 'tid': 138, 'pagerank': 3.192866914514729e-05}), (116, {'title_length': 30, 'ctime_length': 1679988322, 'duration_length': 168, 'tid': 182, 'pagerank': 2.8631603533541615e-05})]",6
164,183,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (392, {'title_length': 30, 'ctime_length': 1680060742, 'duration_length': 227, 'tid': 250, 'pagerank': 3.155400259837391e-05}), (411, {'title_length': 30, 'ctime_length': 1680082602, 'duration_length': 812, 'tid': 250, 'pagerank': 4.442429452433948e-05}), (428, {'title_length': 21, 'ctime_length': 1679901145, 'duration_length': 148, 'tid': 241, 'pagerank': 2.8418780650825265e-05}), (353, {'title_length': 24, 'ctime_length': 1680841751, 'duration_length': 159, 'tid': 183, 'pagerank': 3.030957442516236e-05})]",5
164,201,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (158, {'title_length': 7, 'ctime_length': 1680585846, 'duration_length': 48, 'tid': 138, 'pagerank': 3.8590284167426584e-05}), (19, {'title_length': 14, 'ctime_length': 1680276696, 'duration_length': 146, 'tid': 138, 'pagerank': 3.110440274224587e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (150, {'title_length': 29, 'ctime_length': 1680600501, 'duration_length': 160, 'tid': 201, 'pagerank': 2.9043736734992328e-05})]",6
164,203,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (388, {'title_length': 21, 'ctime_length': 1679831935, 'duration_length': 96, 'tid': 21, 'pagerank': 3.0317602994021788e-05}), (446, {'title_length': 35, 'ctime_length': 1679736986, 'duration_length': 197, 'tid': 138, 'pagerank': 3.156186242892188e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (968, {'title_length': 12, 'ctime_length': 1677517640, 'duration_length': 12, 'tid': 138, 'pagerank': 3.089833614152052e-05}), (55, {'title_length': 8, 'ctime_length': 1678194013, 'duration_length': 23, 'tid': 21, 'pagerank': 3.110440274224587e-05}), (586, {'title_length': 7, 'ctime_length': 1678419018, 'duration_length': 29, 'tid': 201, 'pagerank': 3.110440274224587e-05}), (577, {'title_length': 26, 'ctime_length': 1679127702, 'duration_length': 40, 'tid': 251, 'pagerank': 3.792045184316145e-05}), (558, {'title_length': 8, 'ctime_length': 1678861008, 'duration_length': 57, 'tid': 251, 'pagerank': 3.915685144751357e-05}), (594, {'title_length': 13, 'ctime_length': 1666066228, 'duration_length': 39, 'tid': 203, 'pagerank': 2.8631603533541615e-05})]",10
164,205,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (401, {'title_length': 32, 'ctime_length': 1677640615, 'duration_length': 22, 'tid': 250, 'pagerank': 3.093580279619785e-05}), (157, {'title_length': 10, 'ctime_length': 1680434657, 'duration_length': 64, 'tid': 138, 'pagerank': 4.0878975129799604e-05}), (170, {'title_length': 9, 'ctime_length': 1680776118, 'duration_length': 70, 'tid': 162, 'pagerank': 3.3751489606021445e-05}), (1176, {'title_length': 9, 'ctime_length': 1680416674, 'duration_length': 16, 'tid': 162, 'pagerank': 4.274241030013474e-05}), (1184, {'title_length': 18, 'ctime_length': 1679821784, 'duration_length': 14, 'tid': 162, 'pagerank': 4.150601069578262e-05}), (1154, {'title_length': 27, 'ctime_length': 1679985454, 'duration_length': 50, 'tid': 162, 'pagerank': 3.1722602544421935e-05}), (460, {'title_length': 29, 'ctime_length': 1680170919, 'duration_length': 135, 'tid': 205, 'pagerank': 2.924980333571768e-05})]",8
164,207,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (401, {'title_length': 32, 'ctime_length': 1677640615, 'duration_length': 22, 'tid': 250, 'pagerank': 3.093580279619785e-05}), (157, {'title_length': 10, 'ctime_length': 1680434657, 'duration_length': 64, 'tid': 138, 'pagerank': 4.0878975129799604e-05}), (175, {'title_length': 10, 'ctime_length': 1681383952, 'duration_length': 64, 'tid': 138, 'pagerank': 2.924980333571768e-05}), (831, {'title_length': 10, 'ctime_length': 1681017205, 'duration_length': 36, 'tid': 218, 'pagerank': 3.605000115965438e-05}), (640, {'title_length': 15, 'ctime_length': 1681113121, 'duration_length': 23, 'tid': 219, 'pagerank': 3.5898367245913083e-05}), (650, {'title_length': 18, 'ctime_length': 1681906233, 'duration_length': 26, 'tid': 251, 'pagerank': 3.404376783938489e-05}), (638, {'title_length': 18, 'ctime_length': 1674796869, 'duration_length': 16, 'tid': 251, 'pagerank': 3.6104433846638436e-05}), (613, {'title_length': 28, 'ctime_length': 1675062820, 'duration_length': 123, 'tid': 251, 'pagerank': 3.2340802346598e-05}), (598, {'title_length': 7, 'ctime_length': 1676004634, 'duration_length': 64, 'tid': 251, 'pagerank': 3.33299220300797e-05}), (599, {'title_length': 16, 'ctime_length': 1679103624, 'duration_length': 36, 'tid': 251, 'pagerank': 3.589103549623768e-05}), (606, {'title_length': 11, 'ctime_length': 1677664601, 'duration_length': 277, 'tid': 207, 'pagerank': 2.8631603533541615e-05})]",12
164,208,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (392, {'title_length': 30, 'ctime_length': 1680060742, 'duration_length': 227, 'tid': 250, 'pagerank': 3.155400259837391e-05}), (411, {'title_length': 30, 'ctime_length': 1680082602, 'duration_length': 812, 'tid': 250, 'pagerank': 4.442429452433948e-05}), (433, {'title_length': 31, 'ctime_length': 1678879621, 'duration_length': 3878, 'tid': 208, 'pagerank': 2.903698045300133e-05})]",4
164,209,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (388, {'title_length': 21, 'ctime_length': 1679831935, 'duration_length': 96, 'tid': 21, 'pagerank': 3.0317602994021788e-05}), (446, {'title_length': 35, 'ctime_length': 1679736986, 'duration_length': 197, 'tid': 138, 'pagerank': 3.156186242892188e-05}), (32, {'title_length': 18, 'ctime_length': 1679907956, 'duration_length': 32, 'tid': 161, 'pagerank': 4.272655902315586e-05}), (968, {'title_length': 12, 'ctime_length': 1677517640, 'duration_length': 12, 'tid': 138, 'pagerank': 3.089833614152052e-05}), (55, {'title_length': 8, 'ctime_length': 1678194013, 'duration_length': 23, 'tid': 21, 'pagerank': 3.110440274224587e-05}), (586, {'title_length': 7, 'ctime_length': 1678419018, 'duration_length': 29, 'tid': 201, 'pagerank': 3.110440274224587e-05}), (577, {'title_length': 26, 'ctime_length': 1679127702, 'duration_length': 40, 'tid': 251, 'pagerank': 3.792045184316145e-05}), (558, {'title_length': 8, 'ctime_length': 1678861008, 'duration_length': 57, 'tid': 251, 'pagerank': 3.915685144751357e-05}), (592, {'title_length': 23, 'ctime_length': 1678073389, 'duration_length': 354, 'tid': 209, 'pagerank': 2.8631603533541615e-05})]",10
164,210,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (158, {'title_length': 7, 'ctime_length': 1680585846, 'duration_length': 48, 'tid': 138, 'pagerank': 3.8590284167426584e-05}), (19, {'title_length': 14, 'ctime_length': 1680276696, 'duration_length': 146, 'tid': 138, 'pagerank': 3.110440274224587e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (131, {'title_length': 8, 'ctime_length': 1650023108, 'duration_length': 112, 'tid': 210, 'pagerank': 3.5843934558929026e-05})]",6
164,212,"[(387, {'title_length': 29, 'ctime_length': 1679472292, 'duration_length': 838, 'tid': 164, 'pagerank': 2.9081203389669664e-05}), (370, {'title_length': 22, 'ctime_length': 1680187485, 'duration_length': 194, 'tid': 250, 'pagerank': 5.1947618225500784e-05}), (386, {'title_length': 19, 'ctime_length': 1680757665, 'duration_length': 101, 'tid': 122, 'pagerank': 3.6510305774261665e-05}), (158, {'title_length': 7, 'ctime_length': 1680585846, 'duration_length': 48, 'tid': 138, 'pagerank': 3.8590284167426584e-05}), (19, {'title_length': 14, 'ctime_length': 1680276696, 'duration_length': 146, 'tid': 138, 'pagerank': 3.110440274224587e-05}), (122, {'title_length': 7, 'ctime_length': 1680697949, 'duration_length': 114, 'tid': 138, 'pagerank': 3.9759199972710764e-05}), (159, {'title_length': 26, 'ctime_length': 1680945197, 'duration_length': 381, 'tid': 212, 'pagerank': 2.9661936537168386e-05})]",6
